_id,Time,Device_ID,Device_Name,Latitude,Longitude,Location,TTN_metadata
21,2021-05-07T10:24:03+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 922.2, ""gateways"": [{""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 3987298635, ""altitude"": 46, ""longitude"": 151.64532, ""rf_chain"": 0, ""snr"": -1.8, ""time"": """", ""latitude"": -32.93297, ""rssi"": -106, ""channel"": 2}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 893934795, ""altitude"": 119, ""longitude"": 151.69379, ""rf_chain"": 0, ""snr"": 9.2, ""time"": ""2021-05-07T00:24:03.791809Z"", ""latitude"": -32.96712, ""rssi"": -71, ""channel"": 2}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 1154822083, ""altitude"": 134, ""longitude"": 151.71445, ""rf_chain"": 0, ""snr"": 9.5, ""time"": ""2021-05-07T00:24:03.791813Z"", ""latitude"": -32.97855, ""rssi"": -95, ""channel"": 2}], ""time"": ""2021-05-07T00:24:03.821109533Z"", ""latitude"": -32.96599}"
22,2021-05-07T10:14:11+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 922.6, ""gateways"": [{""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 3395155491, ""altitude"": 47, ""longitude"": 151.64545, ""rf_chain"": 0, ""snr"": 3, ""time"": ""2021-05-07T00:14:11.648053Z"", ""latitude"": -32.93297, ""rssi"": -115, ""channel"": 4}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 562679067, ""altitude"": 130, ""longitude"": 151.71446, ""rf_chain"": 0, ""snr"": 8.8, ""time"": ""2021-05-07T00:14:11.648042Z"", ""latitude"": -32.97856, ""rssi"": -103, ""channel"": 4}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 301791819, ""altitude"": 118, ""longitude"": 151.69386, ""rf_chain"": 0, ""snr"": 10, ""time"": ""2021-05-07T00:14:11.648034Z"", ""latitude"": -32.96711, ""rssi"": -75, ""channel"": 4}], ""time"": ""2021-05-07T00:14:11.679591658Z"", ""latitude"": -32.96599}"
23,2021-05-07T10:04:10+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 922.6, ""gateways"": [{""gtw_id"": ""eui-00800000a000656c"", ""timestamp"": 811243195, ""altitude"": 10, ""longitude"": 151.65742, ""rf_chain"": 0, ""snr"": -5.2, ""time"": """", ""latitude"": -33.08056, ""rssi"": -119, ""channel"": 4}, {""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 2793491691, ""altitude"": 58, ""longitude"": 151.64545, ""rf_chain"": 0, ""snr"": 3.2, ""time"": ""2021-05-07T00:04:09.983612Z"", ""latitude"": -32.93299, ""rssi"": -113, ""channel"": 4}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 3995095483, ""altitude"": 137, ""longitude"": 151.69414, ""rf_chain"": 0, ""snr"": 7.8, ""time"": ""2021-05-07T00:04:09.98359Z"", ""latitude"": -32.96727, ""rssi"": -72, ""channel"": 4}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 4255982691, ""altitude"": 131, ""longitude"": 151.71445, ""rf_chain"": 0, ""snr"": 8.2, ""time"": ""2021-05-07T00:04:09.983605Z"", ""latitude"": -32.97854, ""rssi"": -103, ""channel"": 4}], ""time"": ""2021-05-07T00:04:10.003477751Z"", ""latitude"": -32.96599}"
24,2021-05-07T09:54:04+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 923, ""gateways"": [{""gtw_id"": ""eui-00800000a000656c"", ""timestamp"": 205844228, ""altitude"": 10, ""longitude"": 151.65744, ""rf_chain"": 0, ""snr"": -5, ""time"": """", ""latitude"": -33.08056, ""rssi"": -119, ""channel"": 6}, {""gtw_id"": ""eui-00800000a00065f4"", ""timestamp"": 720960660, ""altitude"": 20, ""longitude"": 151.64307, ""rf_chain"": 0, ""snr"": -3.2, ""time"": ""2021-05-06T23:54:04.583963Z"", ""latitude"": -32.97115, ""rssi"": -120, ""channel"": 6}, {""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 2188092692, ""altitude"": 57, ""longitude"": 151.64523, ""rf_chain"": 0, ""snr"": 4.8, ""time"": """", ""latitude"": -32.933, ""rssi"": -111, ""channel"": 6}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 3650583804, ""altitude"": 128, ""longitude"": 151.71448, ""rf_chain"": 0, ""snr"": 5.8, ""time"": ""2021-05-06T23:54:04.583949Z"", ""latitude"": -32.97854, ""rssi"": -108, ""channel"": 6}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 3389696652, ""altitude"": 136, ""longitude"": 151.69398, ""rf_chain"": 0, ""snr"": 7.8, ""time"": ""2021-05-06T23:54:04.583944Z"", ""latitude"": -32.96717, ""rssi"": -75, ""channel"": 6}], ""time"": ""2021-05-06T23:54:04.625401191Z"", ""latitude"": -32.96599}"
25,2021-05-07T09:44:11+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 922.2, ""gateways"": [{""gtw_id"": ""eui-00800000a00065f4"", ""timestamp"": 127937563, ""altitude"": 38, ""longitude"": 151.64316, ""rf_chain"": 0, ""snr"": -3.2, ""time"": ""2021-05-06T23:44:11.560412Z"", ""latitude"": -32.9712, ""rssi"": -111, ""channel"": 2}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 2796673915, ""altitude"": 131, ""longitude"": 151.69392, ""rf_chain"": 0, ""snr"": 9.2, ""time"": ""2021-05-06T23:44:11.560398Z"", ""latitude"": -32.96711, ""rssi"": -70, ""channel"": 2}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 3057561011, ""altitude"": 133, ""longitude"": 151.71448, ""rf_chain"": 0, ""snr"": 9.5, ""time"": ""2021-05-06T23:44:11.560405Z"", ""latitude"": -32.97855, ""rssi"": -99, ""channel"": 2}], ""time"": ""2021-05-06T23:44:11.588378813Z"", ""latitude"": -32.96599}"
26,2021-05-07T09:34:03+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 922.8, ""gateways"": [{""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 2449826436, ""altitude"": 134, ""longitude"": 151.71446, ""rf_chain"": 0, ""snr"": 6.2, ""time"": """", ""latitude"": -32.97855, ""rssi"": -108, ""channel"": 5}], ""time"": ""2021-05-06T23:34:03.908193684Z"", ""latitude"": -32.96599}"
27,2021-05-07T09:24:09+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 922.6, ""gateways"": [{""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 393213075, ""altitude"": 52, ""longitude"": 151.64545, ""rf_chain"": 0, ""snr"": 5, ""time"": """", ""latitude"": -32.93296, ""rssi"": -112, ""channel"": 4}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 1855704539, ""altitude"": 140, ""longitude"": 151.71448, ""rf_chain"": 0, ""snr"": 8.8, ""time"": """", ""latitude"": -32.97853, ""rssi"": -99, ""channel"": 4}], ""time"": ""2021-05-06T23:24:09.750514743Z"", ""latitude"": -32.96599}"
28,2021-05-07T09:14:09+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 923.4, ""gateways"": [{""gtw_id"": ""eui-00800000a00065f4"", ""timestamp"": 2620377843, ""altitude"": 43, ""longitude"": 151.64313, ""rf_chain"": 0, ""snr"": 1.2, ""time"": ""2021-05-06T23:14:09.032041Z"", ""latitude"": -32.97121, ""rssi"": -118, ""channel"": 1}, {""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 4087510659, ""altitude"": 50, ""longitude"": 151.64542, ""rf_chain"": 0, ""snr"": 5, ""time"": """", ""latitude"": -32.93295, ""rssi"": -114, ""channel"": 1}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 1255034931, ""altitude"": 137, ""longitude"": 151.71448, ""rf_chain"": 0, ""snr"": 7.2, ""time"": ""2021-05-06T23:14:09.032034Z"", ""latitude"": -32.97854, ""rssi"": -113, ""channel"": 1}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 994147963, ""altitude"": 122, ""longitude"": 151.69402, ""rf_chain"": 0, ""snr"": 10, ""time"": ""2021-05-06T23:14:09.03203Z"", ""latitude"": -32.96723, ""rssi"": -75, ""channel"": 1}], ""time"": ""2021-05-06T23:14:09.070722193Z"", ""latitude"": -32.96599}"
29,2021-05-07T09:04:11+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 922.2, ""gateways"": [{""gtw_id"": ""eui-00800000a00065f4"", ""timestamp"": 2022474155, ""altitude"": 42, ""longitude"": 151.64313, ""rf_chain"": 0, ""snr"": -3.5, ""time"": ""2021-05-06T23:04:11.127913Z"", ""latitude"": -32.9712, ""rssi"": -117, ""channel"": 2}, {""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 3489607179, ""altitude"": 48, ""longitude"": 151.64543, ""rf_chain"": 0, ""snr"": -3, ""time"": ""2021-05-06T23:04:11.127922Z"", ""latitude"": -32.93295, ""rssi"": -108, ""channel"": 2}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 396244627, ""altitude"": 135, ""longitude"": 151.69383, ""rf_chain"": 0, ""snr"": 8.8, ""time"": ""2021-05-06T23:04:11.127902Z"", ""latitude"": -32.9671, ""rssi"": -70, ""channel"": 2}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 657131563, ""altitude"": 132, ""longitude"": 151.71446, ""rf_chain"": 0, ""snr"": 9.5, ""time"": ""2021-05-06T23:04:11.127907Z"", ""latitude"": -32.97855, ""rssi"": -97, ""channel"": 2}], ""time"": ""2021-05-06T23:04:11.156304446Z"", ""latitude"": -32.96599}"
30,2021-05-07T08:54:06+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 923.4, ""gateways"": [{""gtw_id"": ""eui-00800000a00065f4"", ""timestamp"": 1417699819, ""altitude"": 40, ""longitude"": 151.6431, ""rf_chain"": 0, ""snr"": 1, ""time"": ""2021-05-06T22:54:06.353127Z"", ""latitude"": -32.97118, ""rssi"": -119, ""channel"": 1}, {""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 2884833043, ""altitude"": 52, ""longitude"": 151.64542, ""rf_chain"": 0, ""snr"": 5.8, ""time"": ""2021-05-06T22:54:06.353126Z"", ""latitude"": -32.93294, ""rssi"": -103, ""channel"": 1}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 52357539, ""altitude"": 130, ""longitude"": 151.71445, ""rf_chain"": 0, ""snr"": 7.8, ""time"": ""2021-05-06T22:54:06.353113Z"", ""latitude"": -32.97856, ""rssi"": -106, ""channel"": 1}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 4086437939, ""altitude"": 133, ""longitude"": 151.69383, ""rf_chain"": 0, ""snr"": 8, ""time"": ""2021-05-06T22:54:06.353114Z"", ""latitude"": -32.96711, ""rssi"": -76, ""channel"": 1}], ""time"": ""2021-05-06T22:54:06.379866993Z"", ""latitude"": -32.96599}"
31,2021-05-07T08:44:08+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 922.6, ""gateways"": [{""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 2287232067, ""altitude"": 48, ""longitude"": 151.64542, ""rf_chain"": 0, ""snr"": 7.2, ""time"": """", ""latitude"": -32.93295, ""rssi"": -110, ""channel"": 4}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 3749723963, ""altitude"": 134, ""longitude"": 151.71443, ""rf_chain"": 0, ""snr"": 10.2, ""time"": ""2021-05-06T22:44:08.751479Z"", ""latitude"": -32.97854, ""rssi"": -102, ""channel"": 4}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 3488837107, ""altitude"": 123, ""longitude"": 151.69383, ""rf_chain"": 0, ""snr"": 11, ""time"": ""2021-05-06T22:44:08.751475Z"", ""latitude"": -32.96713, ""rssi"": -76, ""channel"": 4}], ""time"": ""2021-05-06T22:44:08.777488666Z"", ""latitude"": -32.96599}"
32,2021-05-07T08:34:07+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 923.2, ""gateways"": [{""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 1686045899, ""altitude"": 50, ""longitude"": 151.64543, ""rf_chain"": 0, ""snr"": -3.5, ""time"": """", ""latitude"": -32.93295, ""rssi"": -111, ""channel"": 0}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 3148537907, ""altitude"": 136, ""longitude"": 151.71442, ""rf_chain"": 0, ""snr"": 3, ""time"": ""2021-05-06T22:34:07.564653Z"", ""latitude"": -32.97854, ""rssi"": -115, ""channel"": 0}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 2887651083, ""altitude"": 123, ""longitude"": 151.69392, ""rf_chain"": 0, ""snr"": 9.5, ""time"": ""2021-05-06T22:34:07.564638Z"", ""latitude"": -32.96709, ""rssi"": -73, ""channel"": 0}], ""time"": ""2021-05-06T22:34:07.616415091Z"", ""latitude"": -32.96599}"
33,2021-05-07T08:24:05+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 922.6, ""gateways"": [{""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 1084407851, ""altitude"": 48, ""longitude"": 151.64543, ""rf_chain"": 0, ""snr"": 6, ""time"": ""2021-05-06T22:24:05.925951Z"", ""latitude"": -32.93295, ""rssi"": -113, ""channel"": 4}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 2286013235, ""altitude"": 129, ""longitude"": 151.69386, ""rf_chain"": 0, ""snr"": 9.2, ""time"": ""2021-05-06T22:24:05.925933Z"", ""latitude"": -32.96713, ""rssi"": -75, ""channel"": 4}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 2546899971, ""altitude"": 127, ""longitude"": 151.71445, ""rf_chain"": 0, ""snr"": 10, ""time"": ""2021-05-06T22:24:05.925937Z"", ""latitude"": -32.97855, ""rssi"": -102, ""channel"": 4}], ""time"": ""2021-05-06T22:24:05.955030854Z"", ""latitude"": -32.96599}"
34,2021-05-07T08:14:04+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 923, ""gateways"": [{""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 483229668, ""altitude"": 50, ""longitude"": 151.64543, ""rf_chain"": 0, ""snr"": 5.5, ""time"": ""2021-05-06T22:14:04.747112Z"", ""latitude"": -32.93296, ""rssi"": -111, ""channel"": 6}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 1945721924, ""altitude"": 137, ""longitude"": 151.71445, ""rf_chain"": 0, ""snr"": 7, ""time"": ""2021-05-06T22:14:04.747099Z"", ""latitude"": -32.97858, ""rssi"": -107, ""channel"": 6}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 1684835284, ""altitude"": 130, ""longitude"": 151.6939, ""rf_chain"": 0, ""snr"": 7.2, ""time"": ""2021-05-06T22:14:04.747093Z"", ""latitude"": -32.96715, ""rssi"": -75, ""channel"": 6}], ""time"": ""2021-05-06T22:14:04.780209228Z"", ""latitude"": -32.96599}"
35,2021-05-07T08:04:05+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 923.4, ""gateways"": [{""gtw_id"": ""eui-00800000a00065f4"", ""timestamp"": 2711929867, ""altitude"": 39, ""longitude"": 151.64313, ""rf_chain"": 0, ""snr"": 0, ""time"": ""2021-05-06T22:04:05.613438Z"", ""latitude"": -32.9712, ""rssi"": -119, ""channel"": 1}, {""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 4179063939, ""altitude"": 49, ""longitude"": 151.64545, ""rf_chain"": 0, ""snr"": 4.5, ""time"": """", ""latitude"": -32.93297, ""rssi"": -113, ""channel"": 1}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 1085702467, ""altitude"": 133, ""longitude"": 151.6939, ""rf_chain"": 0, ""snr"": 8.2, ""time"": ""2021-05-06T22:04:05.613423Z"", ""latitude"": -32.96713, ""rssi"": -73, ""channel"": 1}], ""time"": ""2021-05-06T22:04:05.642503431Z"", ""latitude"": -32.96599}"
36,2021-05-07T07:54:08+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 922.2, ""gateways"": [{""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 3582404667, ""altitude"": 60, ""longitude"": 151.64536, ""rf_chain"": 0, ""snr"": 0, ""time"": """", ""latitude"": -32.93299, ""rssi"": -103, ""channel"": 2}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 489043331, ""altitude"": 129, ""longitude"": 151.69386, ""rf_chain"": 0, ""snr"": 9.8, ""time"": ""2021-05-06T21:54:08.953496Z"", ""latitude"": -32.96713, ""rssi"": -70, ""channel"": 2}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 749929867, ""altitude"": 135, ""longitude"": 151.71448, ""rf_chain"": 0, ""snr"": 9.8, ""time"": ""2021-05-06T21:54:08.953504Z"", ""latitude"": -32.97858, ""rssi"": -100, ""channel"": 2}], ""time"": ""2021-05-06T21:54:08.985545907Z"", ""latitude"": -32.96599}"
37,2021-05-07T07:44:07+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 923.4, ""gateways"": [{""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 2980751075, ""altitude"": 47, ""longitude"": 151.64548, ""rf_chain"": 0, ""snr"": 4.2, ""time"": ""2021-05-06T21:44:07.299267Z"", ""latitude"": -32.93301, ""rssi"": -114, ""channel"": 1}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 148276387, ""altitude"": 132, ""longitude"": 151.71445, ""rf_chain"": 0, ""snr"": 7.2, ""time"": ""2021-05-06T21:44:07.299256Z"", ""latitude"": -32.97858, ""rssi"": -108, ""channel"": 1}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 4182357171, ""altitude"": 135, ""longitude"": 151.69391, ""rf_chain"": 0, ""snr"": 8, ""time"": ""2021-05-06T21:44:07.299244Z"", ""latitude"": -32.96713, ""rssi"": -73, ""channel"": 1}], ""time"": ""2021-05-06T21:44:07.32275641Z"", ""latitude"": -32.96599}"
38,2021-05-07T07:34:06+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 923.2, ""gateways"": [{""gtw_id"": ""eui-00800000a00065f4"", ""timestamp"": 912691499, ""altitude"": 60, ""longitude"": 151.64291, ""rf_chain"": 0, ""snr"": -2.5, ""time"": ""2021-05-06T21:34:06.373736Z"", ""latitude"": -32.97116, ""rssi"": -119, ""channel"": 0}, {""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 2379826211, ""altitude"": 67, ""longitude"": 151.64513, ""rf_chain"": 0, ""snr"": 2.5, ""time"": ""2021-05-06T21:34:06.373744Z"", ""latitude"": -32.93303, ""rssi"": -113, ""channel"": 0}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 3581432443, ""altitude"": 134, ""longitude"": 151.69386, ""rf_chain"": 0, ""snr"": 9, ""time"": ""2021-05-06T21:34:06.373721Z"", ""latitude"": -32.96713, ""rssi"": -72, ""channel"": 0}], ""time"": ""2021-05-06T21:34:06.40340802Z"", ""latitude"": -32.96599}"
39,2021-05-07T07:24:06+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 922.8, ""gateways"": [{""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 3242793420, ""altitude"": 131, ""longitude"": 151.71443, ""rf_chain"": 0, ""snr"": 6.8, ""time"": ""2021-05-06T21:24:06.84745Z"", ""latitude"": -32.97858, ""rssi"": -101, ""channel"": 5}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 2981906956, ""altitude"": 126, ""longitude"": 151.6939, ""rf_chain"": 0, ""snr"": 10.5, ""time"": ""2021-05-06T21:24:06.847445Z"", ""latitude"": -32.96716, ""rssi"": -75, ""channel"": 5}], ""time"": ""2021-05-06T21:24:06.889921802Z"", ""latitude"": -32.96599}"
40,2021-05-07T07:14:04+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 923.2, ""gateways"": [{""gtw_id"": ""eui-00800000a00065f4"", ""timestamp"": 4005918603, ""altitude"": 43, ""longitude"": 151.64305, ""rf_chain"": 0, ""snr"": -2.8, ""time"": ""2021-05-06T21:14:04.632614Z"", ""latitude"": -32.97117, ""rssi"": -120, ""channel"": 0}, {""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 1178086403, ""altitude"": 52, ""longitude"": 151.64551, ""rf_chain"": 0, ""snr"": 6, ""time"": ""2021-05-06T21:14:04.632616Z"", ""latitude"": -32.93295, ""rssi"": -109, ""channel"": 0}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 2379692899, ""altitude"": 119, ""longitude"": 151.6939, ""rf_chain"": 0, ""snr"": 8.8, ""time"": ""2021-05-06T21:14:04.632594Z"", ""latitude"": -32.96713, ""rssi"": -72, ""channel"": 0}], ""time"": ""2021-05-06T21:14:04.679993039Z"", ""latitude"": -32.96599}"
41,2021-05-07T07:04:09+10:00,dlb_atm41_5282,DLB ATM41 Charlestown Skate Park,-32.96599,151.69513,"-32.96599,151.69513","{""location_source"": ""registry"", ""data_rate"": ""SF7BW125"", ""modulation"": ""LORA"", ""longitude"": 151.69513, ""coding_rate"": ""4/5"", ""frequency"": 922.4, ""gateways"": [{""gtw_id"": ""eui-00800000a000656c"", ""timestamp"": 2895672339, ""altitude"": 6, ""longitude"": 151.6574, ""rf_chain"": 0, ""snr"": -6, ""time"": ""2021-05-06T21:04:09.498486Z"", ""latitude"": -33.08058, ""rssi"": -117, ""channel"": 3}, {""gtw_id"": ""eui-00800000a00065fa"", ""timestamp"": 582952907, ""altitude"": 50, ""longitude"": 151.64543, ""rf_chain"": 0, ""snr"": 5.8, ""time"": ""2021-05-06T21:04:09.498467Z"", ""latitude"": -32.93297, ""rssi"": -109, ""channel"": 3}, {""gtw_id"": ""eui-00800000a00034d2"", ""timestamp"": 2045445971, ""altitude"": 131, ""longitude"": 151.71445, ""rf_chain"": 0, ""snr"": 6.2, ""time"": ""2021-05-06T21:04:09.498446Z"", ""latitude"": -32.97858, ""rssi"": -105, ""channel"": 3}, {""gtw_id"": ""eui-00800000a00026ba"", ""timestamp"": 1784559531, ""altitude"": 125, ""longitude"": 151.69392, ""rf_chain"": 0, ""snr"": 9, ""time"": ""2021-05-06T21:04:09.498442Z"", ""latitude"": -32.96714, ""rssi"": -69, ""channel"": 3}], ""time"": ""2021-05-06T21:04:09.544504586Z"", ""latitude"": -32.96599}"
